"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings","sex","maturity","percent.weight"
"3472","F",0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9,"F","mature",1.83885714285714
"3473","I",0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,3,"I","infant",0.535714285714286
"3474","I",0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4,"I","infant",1.53846153846154
"3475","I",0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6,"I","infant",2.03333333333333
"3476","I",0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,6,"I","infant",1.51633986928105
"3477","I",0.4,0.29,0.1,0.258,0.104,0.059,0.0815,7,"I","infant",1.2760736196319
"3478","I",0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6,"I","infant",1.83333333333333
"3479","I",0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,7,"I","infant",2.025
"3480","I",0.44,0.33,0.11,0.38,0.197,0.079,0.09,7,"I","infant",2.18888888888889
"3481","I",0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8,"I","infant",1.75
"3482","I",0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,6,"I","infant",2.22018348623853
"3483","I",0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7,"I","infant",1.26829268292683
"3484","I",0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7,"I","infant",1.20143884892086
"3485","I",0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8,"I","infant",1.8970189701897
"3486","I",0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7,"I","infant",2.96875
"3487","F",0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8,"F","mature",1.66068515497553
"3488","I",0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8,"I","infant",2.06397306397306
"3489","I",0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8,"I","infant",1.54723127035831
"3490","F",0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8,"F","mature",1.58743169398907
"3491","M",0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10,"M","mature",1.59267734553776
"3492","M",0.55,0.44,0.16,0.985,0.4645,0.201,0.27,8,"M","mature",1.72037037037037
"3493","M",0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8,"M","mature",1.81086956521739
"3494","M",0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8,"M","mature",1.80652173913043
"3495","F",0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9,"F","mature",1.83069977426637
"3496","M",0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8,"M","mature",1.89002557544757
"3497","M",0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,8,"M","mature",1.75333333333333
"3498","F",0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9,"F","mature",2.20227272727273
"3499","M",0.59,0.46,0.145,0.929,0.38,0.24,0.255,10,"M","mature",1.49019607843137
"3500","F",0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,9,"F","mature",1.69896193771626
"3501","M",0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8,"M","mature",1.66977611940298
"3502","M",0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,12,"M","mature",1.50597014925373
"3503","M",0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,10,"M","mature",1.63538461538462
"3504","F",0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11,"F","mature",1.34913793103448
"3505","F",0.62,0.51,0.18,1.233,0.592,0.274,0.322,10,"F","mature",1.83850931677019
"3506","M",0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10,"M","mature",1.50398724082935
"3507","M",0.625,0.47,0.175,1.179,0.605,0.258,0.271,9,"M","mature",2.23247232472325
"3508","F",0.64,0.5,0.165,1.1635,0.554,0.239,0.32,11,"F","mature",1.73125
"3509","F",0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,9,"F","mature",1.68923611111111
"3510","F",0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10,"F","mature",1.87887323943662
"3511","M",0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9,"M","mature",1.87236842105263
"3512","M",0.655,0.52,0.18,1.492,0.7185,0.36,0.355,11,"M","mature",2.02394366197183
"3513","F",0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11,"F","mature",1.89220779220779
"3514","F",0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,9,"F","mature",1.36107711138311
"3515","M",0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10,"M","mature",1.86162790697674
"3516","F",0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,12,"F","mature",1.5297619047619
"3517","F",0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11,"F","mature",1.6822125813449
"3518","F",0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,"F","mature",2.16206030150754
"3519","M",0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11,"M","mature",1.98125689084895
"3520","M",0.715,0.545,0.18,1.7405,0.871,0.347,0.449,10,"M","mature",1.93986636971047
"3521","F",0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11,"F","mature",1.69337606837607
"3522","I",0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3,"I","infant",1.2
"3523","I",0.24,0.185,0.06,0.0655,0.0295,5e-04,0.02,4,"I","infant",1.475
"3524","I",0.26,0.205,0.07,0.097,0.0415,0.019,0.0305,4,"I","infant",1.36065573770492
"3525","I",0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6,"I","infant",1.61842105263158
"3526","I",0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,6,"I","infant",1.56435643564356
"3527","I",0.335,0.26,0.085,0.192,0.097,0.03,0.054,6,"I","infant",1.7962962962963
"3528","I",0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,7,"I","infant",1.25217391304348
"3529","I",0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6,"I","infant",1.38392857142857
"3530","I",0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6,"I","infant",1.4537037037037
"3531","I",0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7,"I","infant",1.64102564102564
"3532","I",0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,7,"I","infant",1.728
"3533","I",0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,7,"I","infant",1.29677419354839
"3534","I",0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6,"I","infant",1.77586206896552
"3535","I",0.4,0.315,0.09,0.33,0.151,0.068,0.08,6,"I","infant",1.8875
"3536","I",0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,9,"I","infant",1.55625
"3537","I",0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8,"I","infant",1.59154929577465
"3538","I",0.43,0.325,0.105,0.309,0.119,0.08,0.098,6,"I","infant",1.21428571428571
"3539","M",0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7,"M","mature",1.57794676806084
"3540","I",0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8,"I","infant",1.42
"3541","I",0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8,"I","infant",1.17916666666667
"3542","I",0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8,"I","infant",1.80714285714286
"3543","I",0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8,"I","infant",1.61825726141079
"3544","I",0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8,"I","infant",1.63181818181818
"3545","I",0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,9,"I","infant",1.51760563380282
"3546","I",0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8,"I","infant",1.568
"3547","I",0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7,"I","infant",1.69642857142857
"3548","I",0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9,"I","infant",1.59
"3549","F",0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7,"F","mature",2.03636363636364
"3550","I",0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9,"I","infant",1.39209726443769
"3551","M",0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,8,"M","mature",1.67752442996743
"3552","I",0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9,"I","infant",1.64690026954178
"3553","I",0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8,"I","infant",1.796875
"3554","I",0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9,"I","infant",1.55
"3555","I",0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8,"I","infant",1.49494949494949
"3556","M",0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,8,"M","mature",1.33826638477801
"3557","I",0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9,"I","infant",1.35696202531646
"3558","I",0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8,"I","infant",1.55
"3559","I",0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10,"I","infant",1.69896907216495
"3560","F",0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10,"F","mature",1.7224025974026
"3561","M",0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10,"M","mature",2.2942238267148
"3562","I",0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9,"I","infant",1.49471458773784
"3563","F",0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8,"F","mature",1.93497757847534
"3564","I",0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8,"I","infant",1.22456140350877
"3565","I",0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9,"I","infant",2.31806615776081
"3566","F",0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9,"F","mature",1.33025830258303
"3567","M",0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,9,"M","mature",1.4
"3568","I",0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10,"I","infant",1.53148148148148
"3569","I",0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,10,"I","infant",1.64495798319328
"3570","I",0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11,"I","infant",1.8159509202454
"3571","M",0.58,0.47,0.165,1.041,0.54,0.166,0.279,9,"M","mature",1.93548387096774
"3572","F",0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9,"F","mature",1.55791505791506
"3573","F",0.585,0.46,0.165,1.058,0.486,0.25,0.294,9,"F","mature",1.6530612244898
"3574","F",0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10,"F","mature",1.41237113402062
"3575","F",0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9,"F","mature",1.5585023400936
"3576","M",0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8,"M","mature",1.53636363636364
"3577","F",0.6,0.475,0.155,1.059,0.441,0.19,0.39,11,"F","mature",1.13076923076923
"3578","M",0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11,"M","mature",1.45
"3579","F",0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10,"F","mature",1.58225806451613
"3580","F",0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9,"F","mature",1.48326359832636
"3581","F",0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10,"F","mature",1.55967741935484
"3582","M",0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9,"M","mature",1.99827586206897
"3583","F",0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10,"F","mature",1.89655172413793
"3584","F",0.625,0.5,0.175,1.273,0.564,0.302,0.374,9,"F","mature",1.50802139037433
"3585","M",0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11,"M","mature",1.32564102564103
"3586","M",0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9,"M","mature",2.08940397350993
"3587","I",0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11,"I","infant",1.31230769230769
"3588","M",0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10,"M","mature",1.8
"3589","M",0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,12,"M","mature",2.03252032520325
"3590","M",0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11,"M","mature",1.59902794653706
"3591","F",0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11,"F","mature",1.59490740740741
"3592","F",0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9,"F","mature",1.87399030694669
"3593","M",0.655,0.525,0.16,1.46,0.686,0.311,0.405,11,"M","mature",1.69382716049383
"3594","F",0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8,"F","mature",1.4575
"3595","F",0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12,"F","mature",1.93582089552239
"3596","M",0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11,"M","mature",1.86783042394015
"3597","M",0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10,"M","mature",1.85384615384615
"3598","M",0.685,0.53,0.17,1.56,0.647,0.383,0.465,11,"M","mature",1.39139784946237
"3599","M",0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12,"M","mature",1.59101123595506
"3600","M",0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12,"M","mature",2.00080710250202
"3601","I",0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4,"I","infant",1.05555555555556
"3602","I",0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8,"I","infant",1.68148148148148
"3603","I",0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5,"I","infant",1.7987012987013
"3604","I",0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7,"I","infant",1.21463414634146
"3605","I",0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8,"I","infant",1.89285714285714
"3606","I",0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8,"I","infant",2.22222222222222
"3607","F",0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7,"F","mature",1.93581081081081
"3608","M",0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8,"M","mature",2.8655462184874
"3609","M",0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7,"M","mature",1.79385964912281
"3610","F",0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9,"F","mature",2.22033898305085
"3611","M",0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9,"M","mature",1.83023255813953
"3612","F",0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10,"F","mature",1.71666666666667
"3613","M",0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10,"M","mature",1.15890410958904
"3614","F",0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11,"F","mature",2.3136288998358
"3615","M",0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11,"M","mature",1.41129032258065
"3616","M",0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9,"M","mature",2.22678843226788
"3617","M",0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14,"M","mature",1.56199460916442
"3618","M",0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9,"M","mature",2.15570175438596
"3619","M",0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11,"M","mature",1.67236842105263
"3620","F",0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12,"F","mature",1.5484375
"3621","F",0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9,"F","mature",1.79365079365079
"3622","F",0.655,0.455,0.17,1.275,0.583,0.303,0.333,8,"F","mature",1.75075075075075
"3623","M",0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10,"M","mature",1.80149253731343
"3624","M",0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10,"M","mature",1.82592592592593
"3625","F",0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9,"F","mature",1.73783783783784
"3626","F",0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10,"F","mature",1.46734955185659
"3627","M",0.69,0.53,0.19,1.5955,0.678,0.331,0.48,10,"M","mature",1.4125
"3628","M",0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10,"M","mature",2.20673635307782
"3629","F",0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13,"F","mature",1.53303964757709
"3630","I",0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6,"I","infant",1.03448275862069
"3631","I",0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7,"I","infant",1.21428571428571
"3632","I",0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5,"I","infant",1.6027397260274
"3633","I",0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5,"I","infant",1.29545454545455
"3634","I",0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5,"I","infant",1.48571428571429
"3635","I",0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6,"I","infant",1.31818181818182
"3636","I",0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6,"I","infant",1.23030303030303
"3637","I",0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8,"I","infant",1.73076923076923
"3638","I",0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,"I","infant",1.27142857142857
"3639","I",0.44,0.34,0.105,0.344,0.123,0.081,0.125,8,"I","infant",0.984
"3640","I",0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8,"I","infant",1.495
"3641","I",0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7,"I","infant",1.3
"3642","I",0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9,"I","infant",1.04123711340206
"3643","I",0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,"I","infant",1.69642857142857
"3644","I",0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,"I","infant",1.22
"3645","I",0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7,"I","infant",1.29527559055118
"3646","I",0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9,"I","infant",1.4037037037037
"3647","I",0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,9,"I","infant",1.40590405904059
"3648","I",0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8,"I","infant",1.0794701986755
"3649","I",0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9,"I","infant",1.26361031518625
"3650","I",0.515,0.405,0.13,0.573,0.213,0.134,0.195,9,"I","infant",1.09230769230769
"3651","I",0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8,"I","infant",1.72222222222222
"3652","I",0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10,"I","infant",1.77678571428571
"3653","F",0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10,"F","mature",1.88988764044944
"3654","I",0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9,"I","infant",1.81627906976744
"3655","I",0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9,"I","infant",1.23076923076923
"3656","M",0.53,0.41,0.125,0.769,0.346,0.173,0.215,9,"M","mature",1.6093023255814
"3657","I",0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11,"I","infant",1.52564102564103
"3658","M",0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7,"M","mature",1.76842105263158
"3659","I",0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10,"I","infant",1.40847784200385
"3660","M",0.545,0.41,0.14,0.737,0.349,0.15,0.212,9,"M","mature",1.64622641509434
"3661","F",0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10,"F","mature",1.43658536585366
"3662","I",0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10,"I","infant",1.4978813559322
"3663","I",0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8,"I","infant",1.43541666666667
"3664","I",0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9,"I","infant",1.5
"3665","I",0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9,"I","infant",1.39676113360324
"3666","I",0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9,"I","infant",2.15437788018433
"3667","I",0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,"I","infant",2.03347280334728
"3668","F",0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11,"F","mature",1.365625
"3669","F",0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,"F","mature",1.52021089630931
"3670","I",0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9,"I","infant",1.23018867924528
"3671","M",0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8,"M","mature",1.5125
"3672","I",0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10,"I","infant",1.51219512195122
"3673","F",0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10,"F","mature",1.94368932038835
"3674","F",0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,"F","mature",1.47974068071313
"3675","F",0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12,"F","mature",1.75627240143369
"3676","M",0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10,"M","mature",1.44590163934426
"3677","F",0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10,"F","mature",1.64886731391586
"3678","M",0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11,"M","mature",1.38396624472574
"3679","F",0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10,"F","mature",1.23
"3680","M",0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10,"M","mature",1.76149914821124
"3681","F",0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,"F","mature",1.42744479495268
"3682","M",0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11,"M","mature",1.79022082018927
"3683","M",0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11,"M","mature",2.18674698795181
"3684","M",0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10,"M","mature",1.29714285714286
"3685","I",0.62,0.47,0.155,0.966,0.447,0.171,0.284,11,"I","infant",1.57394366197183
"3686","M",0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10,"M","mature",1.57704918032787
"3687","F",0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14,"F","mature",1.69209431345354
"3688","I",0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11,"I","infant",1.58521870286576
"3689","I",0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11,"I","infant",1.77903225806452
"3690","F",0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9,"F","mature",1.376
"3691","M",0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,"M","mature",1.25061728395062
"3692","M",0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12,"M","mature",1.51647058823529
"3693","M",0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,"M","mature",1.70972222222222
"3694","M",0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11,"M","mature",1.55764411027569
"3695","M",0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10,"M","mature",1.71875
"3696","F",0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10,"F","mature",1.56470588235294
"3697","M",0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,"M","mature",1.58438576349024
"3698","M",0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,"M","mature",1.28701298701299
"3699","F",0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10,"F","mature",1.48005148005148
"3700","M",0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,"M","mature",1.49375
"3701","F",0.66,0.53,0.17,1.431,0.622,0.309,0.398,10,"F","mature",1.56281407035176
"3702","M",0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10,"M","mature",1.47492625368732
"3703","F",0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,"F","mature",1.80957446808511
"3704","F",0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11,"F","mature",1.56564245810056
"3705","M",0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11,"M","mature",1.60482654600302
"3706","F",0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9,"F","mature",1.54501800720288
"3707","F",0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11,"F","mature",1.75875
"3708","M",0.675,0.51,0.17,1.527,0.809,0.318,0.341,11,"M","mature",2.37243401759531
"3709","F",0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,"F","mature",1.45882352941176
"3710","M",0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10,"M","mature",1.81818181818182
"3711","M",0.685,0.535,0.175,1.432,0.637,0.247,0.46,11,"M","mature",1.38478260869565
"3712","M",0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11,"M","mature",1.41774891774892
"3713","F",0.705,0.53,0.17,1.564,0.612,0.394,0.44,10,"F","mature",1.39090909090909
"3714","M",0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11,"M","mature",2.86981566820277
"3715","F",0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,"F","mature",2.00689655172414
"3716","M",0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11,"M","mature",1.7709414381023
"3717","I",0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5,"I","infant",1.47311827956989
"3718","I",0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7,"I","infant",1.37450199203187
"3719","I",0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7,"I","infant",1.640625
"3720","I",0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,"I","infant",2.46268656716418
"3721","F",0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7,"F","mature",1.96951219512195
"3722","M",0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9,"M","mature",1.48641304347826
"3723","I",0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9,"I","infant",2.1256038647343
"3724","I",0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9,"I","infant",1.33207547169811
"3725","F",0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7,"F","mature",1.51831501831502
"3726","M",0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9,"M","mature",1.81818181818182
"3727","I",0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8,"I","infant",1.35234215885947
"3728","M",0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7,"M","mature",1.86216216216216
"3729","I",0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10,"I","infant",1.5078431372549
"3730","M",0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9,"M","mature",2.02058823529412
"3731","M",0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,"M","mature",2.33904109589041
"3732","F",0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9,"F","mature",1.61414790996785
"3733","F",0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,"F","mature",2.23199023199023
"3734","M",0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10,"M","mature",1.96678966789668
"3735","M",0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10,"M","mature",1.41884057971015
"3736","M",0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,"M","mature",1.68197879858657
"3737","M",0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10,"M","mature",1.67407407407407
"3738","M",0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,"M","mature",1.93728222996516
"3739","F",0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,"F","mature",1.44225352112676
